decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.21,0.11811117127554889,617,1107.4349918519001,-22.05845670873552,54.45705024311182,1.9118040388978927,7.25651748468946,0.2634602676740753,0.5361318189181675,-11.734216129032257,1096.4057634975325,645,903.6078153689834,-13.698713203879064,54.418604651162795,1.773893655813953,7.4077543700502,0.2394644270314719,0.5002816647570112,-11.5772,896.7584587670439
0.215,0.12071998351849197,616,1108.7782680643895,-22.05845670873552,54.38311688311688,1.9197181688311684,7.291709931401715,0.2632740724591788,0.5387156009413434,-11.734216129032257,1097.7490397100219,645,903.6078153689834,-13.698713203879064,54.418604651162795,1.773893655813953,7.4077543700502,0.2394644270314719,0.5002816647570112,-11.5772,896.7584587670439
0.22,0.12348340817426205,612,1170.5245885685745,-22.05845670873555,54.57516339869281,1.896457993464052,7.264619492669438,0.2610540022609201,0.5246927508162573,-11.892267741935486,1159.4953602142066,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.225,0.1259853949750708,613,1168.331531306811,-22.05845670873555,54.64926590538336,1.9063104274061988,7.264079718954958,0.26242972285007476,0.5274186222487681,-11.892267741935486,1157.3023029524431,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.23,0.12783403488208417,613,1168.331531306811,-22.05845670873555,54.64926590538336,1.9063104274061988,7.264079718954958,0.26242972285007476,0.5274186222487681,-11.892267741935486,1157.3023029524431,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.235,0.13028991289576003,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.24,0.1324660533292024,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.245,0.1345055209169243,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.25,0.13672801535981147,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,645,883.2844002238378,-13.699935574945599,54.72868217054263,1.844837841860465,7.420184661714313,0.24862424939088312,0.5174589284807757,-11.5772,876.434432436365
0.255,0.13907812786567866,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
