candidate,arm_gain_pct,trail_drawdown_pct,reentry_mode,val_n_trades,val_n_stopped,val_stop_rate_pct,val_n_reentered,val_reentry_rate_among_stopped_pct,val_baseline_mean_ret_pct,val_strategy_mean_ret_pct,val_delta_mean_ret_pct,val_baseline_win_rate_pct,val_strategy_win_rate_pct,val_delta_win_rate_pct,test_n_trades,test_n_stopped,test_stop_rate_pct,test_n_reentered,test_reentry_rate_among_stopped_pct,test_baseline_mean_ret_pct,test_strategy_mean_ret_pct,test_delta_mean_ret_pct,test_baseline_win_rate_pct,test_strategy_win_rate_pct,test_delta_win_rate_pct
trail_after_0.5_dd_2_reclaim_peak_else_close,0.5,2.0,reclaim_peak_else_close,763,573,75.09829619921364,573,100.0,2.9791496671035387,1.9575828429285578,-1.021566824174981,59.37090432503277,54.25950196592398,-5.111402359108787,838,610,72.79236276849642,610,100.0,1.5601256467780427,0.7614840545099811,-0.7986415922680615,53.22195704057279,50.35799522673031,-2.8639618138424794
trail_after_2_dd_0.5_reclaim_peak_else_close,2.0,0.5,reclaim_peak_else_close,763,469,61.46788990825688,469,100.0,2.9791496671035387,1.9528595842695176,-1.0262900828340211,59.37090432503277,56.4875491480996,-2.883355176933165,838,503,60.023866348448685,503,100.0,1.5601256467780427,0.9272860737634019,-0.6328395730146408,53.22195704057279,51.67064439140812,-1.5513126491646716
trail_after_2_dd_1_reclaim_peak_else_close,2.0,1.0,reclaim_peak_else_close,763,463,60.68152031454783,463,100.0,2.9791496671035387,1.9478567882463025,-1.0312928788572362,59.37090432503277,56.618610747051115,-2.7522935779816535,838,488,58.233890214797135,488,100.0,1.5601256467780427,0.9264295817263853,-0.6336960650516573,53.22195704057279,52.2673031026253,-0.9546539379474908
trail_after_1_dd_1.5_reclaim_entry_else_out,1.0,1.5,reclaim_entry_else_out,763,531,69.59370904325033,490,92.27871939736346,2.9791496671035387,1.9444510429961166,-1.034698624107422,59.37090432503277,53.21100917431193,-6.1598951507208355,838,579,69.09307875894987,534,92.2279792746114,1.5601256467780427,0.8228383652078112,-0.7372872815702315,53.22195704057279,49.28400954653938,-3.937947494033409
trail_after_1_dd_1.5_reclaim_peak_else_close,1.0,1.5,reclaim_peak_else_close,763,531,69.59370904325033,531,100.0,2.9791496671035387,1.9362818056933777,-1.042867861410161,59.37090432503277,55.96330275229357,-3.407601572739196,838,579,69.09307875894987,579,100.0,1.5601256467780427,0.8091256597036639,-0.7509999870743788,53.22195704057279,51.78997613365155,-1.4319809069212397
trail_after_0.5_dd_1_reclaim_entry_else_out,0.5,1.0,reclaim_entry_else_out,763,613,80.34076015727392,559,91.19086460032626,2.9791496671035387,1.9347498758600545,-1.0443997912434841,59.37090432503277,52.6867627785059,-6.684141546526867,838,661,78.8782816229117,600,90.77155824508321,1.5601256467780427,0.8907286771272872,-0.6693969696507555,53.22195704057279,48.92601431980907,-4.295942720763719
trail_after_0.5_dd_1.5_reclaim_peak_else_close,0.5,1.5,reclaim_peak_else_close,763,594,77.85058977719528,594,100.0,2.9791496671035387,1.9326329873649168,-1.0465166797386218,59.37090432503277,54.914809960681524,-4.4560943643512445,838,639,76.25298329355608,639,100.0,1.5601256467780427,0.8084438318906237,-0.7516818148874189,53.22195704057279,51.3126491646778,-1.9093078758949886
trail_after_1_dd_2_reclaim_entry_else_out,1.0,2.0,reclaim_entry_else_out,763,511,66.97247706422019,459,89.82387475538161,2.9791496671035387,1.88040283765531,-1.0987468294482288,59.37090432503277,52.94888597640891,-6.422018348623858,838,552,65.8711217183771,498,90.21739130434783,1.5601256467780427,0.7560229119406437,-0.8041027348373989,53.22195704057279,47.7326968973747,-5.489260143198088
trail_after_2_dd_2_reclaim_peak_else_close,2.0,2.0,reclaim_peak_else_close,763,437,57.27391874180865,437,100.0,2.9791496671035387,1.8689293595382483,-1.1102203075652903,59.37090432503277,55.57011795543906,-3.800786369593709,838,447,53.341288782816235,447,100.0,1.5601256467780427,0.8414418039096981,-0.7186838428683445,53.22195704057279,51.19331742243437,-2.0286396181384205
trail_after_0.5_dd_1.5_reclaim_entry_else_out,0.5,1.5,reclaim_entry_else_out,763,594,77.85058977719528,529,89.05723905723906,2.9791496671035387,1.8592018250663,-1.1199478420372386,59.37090432503277,51.37614678899083,-7.994757536041938,838,639,76.25298329355608,557,87.16744913928012,1.5601256467780427,0.7941949727217219,-0.7659306740563208,53.22195704057279,47.85202863961814,-5.369928400954649
trail_after_2_dd_1.5_reclaim_peak_else_close,2.0,1.5,reclaim_peak_else_close,763,455,59.63302752293578,455,100.0,2.9791496671035387,1.8586662954868018,-1.1204833716167368,59.37090432503277,55.43905635648755,-3.9318479685452203,838,470,56.085918854415276,470,100.0,1.5601256467780427,0.8681206850904555,-0.6920049616875872,53.22195704057279,52.02863961813843,-1.1933174224343617
trail_after_0.5_dd_2_reclaim_entry_else_out,0.5,2.0,reclaim_entry_else_out,763,573,75.09829619921364,493,86.03839441535777,2.9791496671035387,1.7652468332677782,-1.2139028338357605,59.37090432503277,50.8519003931848,-8.51900393184797,838,610,72.79236276849642,520,85.24590163934425,1.5601256467780427,0.7057670351522746,-0.8543586116257681,53.22195704057279,46.420047732696894,-6.801909307875896
trail_after_1_dd_0.5_reclaim_peak_else_out,1.0,0.5,reclaim_peak_else_out,763,558,73.13237221494103,422,75.62724014336918,2.9791496671035387,1.5187710099861467,-1.460378657117392,59.37090432503277,55.96330275229357,-3.407601572739196,838,616,73.50835322195705,461,74.83766233766234,1.5601256467780427,0.7094520228796007,-0.8506736238984419,53.22195704057279,54.295942720763726,1.0739856801909369
