split,ticker,buy_datetime,ret_1d_pct,entry_price,entry_bar_time,ret_15m_pct,checkpoint_15m_dt,ret_30m_pct,checkpoint_30m_dt,ret_60m_pct,checkpoint_60m_dt,ret_120m_pct,checkpoint_120m_dt,ret_same_day_close_pct,same_day_close_dt,selected_signal,selected_threshold_pct,flagged,strategy_ret_pct,improvement_pct
val,CVBF,2024-02-07 09:45:00,3.949,16.495,2024-02-07 09:45:00,0.3940588056986938,2024-02-07 10:00:00,1.4246741436799049,2024-02-07 10:15:00,1.606547438617767,2024-02-07 10:46:00,1.4246741436799049,2024-02-07 11:54:00,3.9102758411639904,2024-02-07 15:59:00,none,,False,3.949,0.0
val,OSBC,2024-02-07 15:01:14,0.0752,13.325,2024-02-07 15:02:00,-0.30018761726078314,2024-02-07 15:26:00,-0.33771106941838935,2024-02-07 15:44:00,,,,,-0.262664165103188,2024-02-07 15:59:00,none,,False,0.0752,0.0
val,SPFI,2024-02-09 09:45:00,-1.0894,26.73,2024-02-09 13:42:00,,,,,,,,,0.14964459408903785,2024-02-09 15:59:00,none,,False,-1.0894,0.0
val,RBB,2024-02-08 09:45:00,2.3482,17.2558,2024-02-08 11:30:00,1.6469824638672081,2024-02-08 15:46:00,,,,,,,1.7049339932080798,2024-02-08 15:59:00,none,,False,2.3482,0.0
val,OVLY,2024-02-07 09:45:00,-1.2465,25.01,2024-02-07 09:52:00,,,,,,,,,0.523390643742494,2024-02-07 15:17:00,none,,False,-1.2465,0.0
val,UBFO,2024-02-08 14:15:28,2.0718,7.24,2024-02-08 14:37:00,,,,,,,,,-0.8287292817679592,2024-02-08 15:59:00,none,,False,2.0718,0.0
val,NEE,2024-02-08 09:45:00,0.5152,56.25,2024-02-08 09:45:00,-0.15111111111111297,2024-02-08 10:00:00,-0.22222222222222365,2024-02-08 10:15:00,-0.2844444444444427,2024-02-08 10:45:00,-0.8177777777777839,2024-02-08 11:45:00,0.03555555555556644,2024-02-08 15:59:00,none,,False,0.5152,0.0
val,PEBO,2024-02-07 14:29:33,-0.2507,28.06,2024-02-07 14:30:00,-0.28510334996435516,2024-02-07 15:07:00,-0.6058446186742672,2024-02-07 15:50:00,,,,,-0.4276550249465383,2024-02-07 15:59:00,none,,False,-0.2507,0.0
val,CIZN,2024-02-08 09:45:00,0.3817,7.86,2024-02-08 11:11:00,,,,,,,,,0.3816793893129722,2024-02-08 15:39:00,none,,False,0.3817,0.0
val,PCSA,2024-02-09 09:45:00,4.2017,59.2525,2024-02-09 09:45:00,-2.1138348592886325,2024-02-09 10:20:00,2.1053963967765155,2024-02-09 11:06:00,2.5273195223830314,2024-02-09 12:09:00,4.004050462005826,2024-02-09 15:52:00,3.793088899202579,2024-02-09 15:58:00,none,,False,4.2017,0.0
val,EL,2024-02-08 09:45:00,1.8257,138.78,2024-02-08 09:45:00,0.46116155065569764,2024-02-08 10:00:00,1.2105490704712452,2024-02-08 10:15:00,1.714944516500938,2024-02-08 10:45:00,2.1400778210116655,2024-02-08 11:45:00,1.4339241965701133,2024-02-08 15:59:00,none,,False,1.8257,0.0
val,ADMQ,2024-02-09 09:47:11,0.0,0.0522,2024-02-09 09:54:00,,,,,,,,,-2.298850574712652,2024-02-09 15:47:00,none,,False,0.0,0.0
val,SMBK,2024-02-08 09:45:00,1.476,21.68,2024-02-08 10:26:00,,,,,,,,,-0.046125461254598044,2024-02-08 15:59:00,none,,False,1.476,0.0
val,BPRN,2024-02-09 15:00:27,2.619,31.525,2024-02-09 15:05:00,,,,,,,,,-0.6819984139571744,2024-02-09 15:58:00,none,,False,2.619,0.0
val,BCBP,2024-02-08 09:45:00,3.6929,10.5,2024-02-08 09:55:00,-0.28571428571427804,2024-02-08 10:31:00,-1.2438095238095137,2024-02-08 12:17:00,-2.3809523809523836,2024-02-08 15:41:00,,,-2.285714285714291,2024-02-08 15:59:00,none,,False,3.6929,0.0
val,AON,2024-02-12 09:45:00,0.8096,311.25,2024-02-12 09:45:00,0.13172690763052497,2024-02-12 10:02:00,0.14136546184739807,2024-02-12 10:17:00,-0.08353413654618169,2024-02-12 10:49:00,0.2506024096385451,2024-02-12 11:54:00,-0.32771084337348544,2024-02-12 15:59:00,none,,False,0.8096,0.0
val,OPK,2024-02-08 09:45:00,3.9604,1.0,2024-02-08 09:45:00,1.0000000000000009,2024-02-08 10:00:00,2.0000000000000018,2024-02-08 10:15:00,2.0000000000000018,2024-02-08 10:45:00,0.0,2024-02-08 11:48:00,3.0000000000000027,2024-02-08 15:59:00,none,,False,3.9604,0.0
val,TPL,2024-02-08 13:39:59,-1.0602,163.0967,2024-02-08 13:52:00,,,,,,,,,0.8746958092959556,2024-02-08 15:59:00,none,,False,-1.0602,0.0
val,POST,2024-02-09 09:45:00,-0.2291,106.0,2024-02-09 09:45:00,-0.22641509433961593,2024-02-09 10:02:00,-0.45283018867925406,2024-02-09 10:17:00,-0.9339622641509338,2024-02-09 10:47:00,-1.0000000000000009,2024-02-09 11:56:00,-1.1886792452830197,2024-02-09 15:59:00,none,,False,-0.2291,0.0
val,FFIN,2024-02-08 13:43:02,1.4753,30.97,2024-02-08 13:44:00,0.2906038101388342,2024-02-08 14:04:00,0.48433968356473844,2024-02-08 14:28:00,0.3874717468517863,2024-02-08 15:13:00,,,0.6780755569906427,2024-02-08 15:59:00,none,,False,1.4753,0.0
val,ATLO,2024-02-07 12:29:05,0.3288,18.568,2024-02-07 15:32:00,,,,,,,,,-1.3894872899612332,2024-02-07 15:55:00,none,,False,0.3288,0.0
val,AROW,2024-02-07 15:57:18,1.592,24.0,2024-02-07 15:59:00,,,,,,,,,-0.5833333333333357,2024-02-07 15:59:00,none,,False,1.592,0.0
val,DC,2024-02-08 09:45:00,2.8846,2.06,2024-02-08 10:06:00,-0.4854368932038944,2024-02-08 12:54:00,0.9708737864077666,2024-02-08 15:14:00,,,,,1.4563106796116498,2024-02-08 15:59:00,none,,False,2.8846,0.0
val,HBT,2024-02-09 09:45:00,4.1973,18.99,2024-02-09 09:59:00,0.3159557661927437,2024-02-09 14:20:00,0.789889415481837,2024-02-09 15:41:00,,,,,0.36861506055818616,2024-02-09 15:59:00,none,,False,4.1973,0.0
val,GOVX,2024-02-08 09:45:00,1.9231,64.5,2024-02-08 09:47:00,0.3914728682170576,2024-02-08 12:05:00,,,,,,,0.3875968992248069,2024-02-08 15:54:00,none,,False,1.9231,0.0
val,VABK,2024-02-09 15:24:14,0.6183,30.73,2024-02-09 15:34:00,,,,,,,,,-0.7484542792059901,2024-02-09 15:59:00,none,,False,0.6183,0.0
val,TCBI,2024-02-12 09:45:00,-5.4063,59.935,2024-02-12 09:45:00,-0.6256778176357725,2024-02-12 10:06:00,-0.008342370901814888,2024-02-12 10:37:00,0.23358638525068365,2024-02-12 11:38:00,0.3420372069742106,2024-02-12 13:05:00,-0.6757320430466396,2024-02-12 15:59:00,none,,False,-5.4063,0.0
val,RMBI,2024-02-09 12:42:40,6.1437,10.57,2024-02-09 15:20:00,,,,,,,,,-0.18921475875117721,2024-02-09 15:20:00,none,,False,6.1437,0.0
val,VIRT,2024-02-08 09:45:00,0.6101,16.56,2024-02-08 09:45:00,0.3925120772946933,2024-02-08 10:00:00,0.6038647342995196,2024-02-08 10:15:00,-0.5440821256038619,2024-02-08 10:45:00,-1.0869565217391242,2024-02-08 11:45:00,0.3019323671497709,2024-02-08 15:59:00,none,,False,0.6101,0.0
val,RMCF,2024-02-12 09:45:00,3.4398,4.09,2024-02-12 10:15:00,-0.24449877750610804,2024-02-12 12:02:00,-0.17848410757945743,2024-02-12 14:26:00,,,,,1.2200488997555103,2024-02-12 15:02:00,none,,False,3.4398,0.0
val,THFF,2024-02-12 09:52:05,-5.5022,38.49,2024-02-12 10:05:00,1.1171732917640842,2024-02-12 13:11:00,1.0522213561964255,2024-02-12 13:58:00,0.623538581449723,2024-02-12 15:51:00,,,0.2857885164977869,2024-02-12 15:59:00,none,,False,-5.5022,0.0
val,BRTX,2024-02-09 09:45:00,7.4074,1.32,2024-02-09 09:45:00,0.7651515151515076,2024-02-09 10:06:00,-3.0303030303030276,2024-02-09 10:27:00,-0.7575757575757569,2024-02-09 11:09:00,-1.1363636363636465,2024-02-09 12:19:00,2.7272727272727337,2024-02-09 15:59:00,none,,False,7.4074,0.0
val,REFR,2024-02-09 09:45:00,4.9505,1.0499,2024-02-09 10:22:00,-5.7053052671683036,2024-02-09 15:06:00,,,,,,,-2.84789027526432,2024-02-09 15:58:00,none,,False,4.9505,0.0
val,BY,2024-02-09 10:40:52,2.5,20.39,2024-02-09 10:42:00,0.49043648847473253,2024-02-09 11:59:00,0.5640019617459524,2024-02-09 12:34:00,1.6184404119666373,2024-02-09 14:51:00,,,2.15792054928885,2024-02-09 15:59:00,none,,False,2.5,0.0
val,LCTX,2024-02-09 09:45:00,0.0,1.095,2024-02-09 09:45:00,-2.73972602739726,2024-02-09 10:03:00,-2.2831050228310446,2024-02-09 10:20:00,0.9132420091324311,2024-02-09 10:53:00,0.9132420091324311,2024-02-09 12:34:00,-1.3698630136986245,2024-02-09 15:59:00,none,,False,0.0,0.0
val,KRNY,2024-02-08 14:27:36,3.5714,6.3753,2024-02-08 14:28:00,0.2305773845936665,2024-02-08 14:43:00,-0.08313334274465678,2024-02-08 14:59:00,0.2305773845936665,2024-02-08 15:29:00,,,1.1717095666086363,2024-02-08 15:59:00,none,,False,3.5714,0.0
val,SBFM,2024-02-13 09:45:00,-7.8462,131.4,2024-02-13 09:45:00,-0.7610350076103556,2024-02-13 10:00:00,3.1963470319634535,2024-02-13 10:15:00,3.0441400304414,2024-02-13 10:45:00,-5.631659056316596,2024-02-13 11:45:00,4.4140030441400135,2024-02-13 15:59:00,none,,False,-7.8462,0.0
val,HBT,2024-02-12 09:45:00,-4.8842,19.45,2024-02-12 09:55:00,2.390745501285352,2024-02-12 14:03:00,2.3650385604113255,2024-02-12 15:33:00,,,,,2.4164524421594002,2024-02-12 15:59:00,none,,False,-4.8842,0.0
val,TPL,2024-02-09 10:59:50,0.0164,163.5511,2024-02-09 11:10:00,,,,,,,,,-0.39810187763945626,2024-02-09 15:59:00,none,,False,0.0164,0.0
val,RXO,2024-02-13 09:45:00,1.7716,20.83,2024-02-13 09:45:00,0.1440230436869916,2024-02-13 10:00:00,0.720115218434958,2024-02-13 10:15:00,1.2962073931829243,2024-02-13 10:45:00,2.400384061449823,2024-02-13 11:51:00,2.9764762361977892,2024-02-13 15:59:00,none,,False,1.7716,0.0
val,SHBI,2024-02-13 09:45:00,1.8116,11.185,2024-02-13 09:46:00,-1.8328118015198958,2024-02-13 10:14:00,-0.9387572641931241,2024-02-13 11:14:00,-2.01162270898525,2024-02-13 12:30:00,-2.101028162717933,2024-02-13 15:23:00,-1.2963790791238439,2024-02-13 15:59:00,none,,False,1.8116,0.0
val,VABK,2024-02-09 15:34:08,-0.0646,30.94,2024-02-09 15:47:00,,,,,,,,,-1.4221073044602517,2024-02-09 15:59:00,none,,False,-0.0646,0.0
val,LCNB,2024-02-09 09:45:00,-1.2296,14.4679,2024-02-09 11:17:00,,,,,,,,,-1.782566924017992,2024-02-09 15:35:00,none,,False,-1.2296,0.0
val,SANA,2024-02-13 09:45:00,15.1515,6.39,2024-02-13 09:45:00,0.7824726134585402,2024-02-13 10:00:00,0.7042253521126751,2024-02-13 10:15:00,-1.0172143974960801,2024-02-13 10:46:00,1.7996870109546093,2024-02-13 11:47:00,-2.0344287949921713,2024-02-13 15:59:00,none,,False,15.1515,0.0
val,RGCO,2024-02-12 11:24:02,-7.5956,19.76,2024-02-12 11:46:00,,,,,,,,,0.9109311740890691,2024-02-12 15:59:00,none,,False,-7.5956,0.0
val,FNRN,2024-02-09 09:45:00,1.3978,7.4117,2024-02-09 11:24:00,,,,,,,,,1.2831064398181269,2024-02-09 15:14:00,none,,False,1.3978,0.0
val,JSPR,2024-02-13 09:45:00,-1.908,16.86,2024-02-13 10:00:00,-1.4827995255041526,2024-02-13 10:39:00,0.7117437722419906,2024-02-13 12:46:00,,,,,4.744958481613293,2024-02-13 15:59:00,none,,False,-1.908,0.0
val,VANI,2024-02-12 09:45:00,2.381,1.0799,2024-02-12 09:45:00,0.009260116677478614,2024-02-12 14:17:00,,,,,,,-1.6297805352347483,2024-02-12 15:57:00,none,,False,2.381,0.0
val,BRTX,2024-02-12 09:45:00,-3.4483,1.4252,2024-02-12 09:45:00,-1.0665169800729846,2024-02-12 10:15:00,-1.0665169800729846,2024-02-12 10:38:00,0.3367948358125039,2024-02-12 11:52:00,5.248386191411725,2024-02-12 13:44:00,2.7925905136121365,2024-02-12 15:59:00,none,,False,-3.4483,0.0
val,BSBK,2024-02-13 09:45:00,1.4103,7.925,2024-02-13 11:11:00,,,,,,,,,-1.577287066246058,2024-02-13 13:39:00,none,,False,1.4103,0.0
val,VSTS,2024-02-13 09:45:00,-1.6555,19.27,2024-02-13 09:45:00,0.2594706798131785,2024-02-13 10:00:00,-0.3113648157758053,2024-02-13 10:16:00,-0.20757654385054058,2024-02-13 10:46:00,0.2594706798131785,2024-02-13 11:46:00,-1.60871821484172,2024-02-13 15:59:00,none,,False,-1.6555,0.0
val,MMLP,2024-02-12 13:05:22,-1.7857,2.24,2024-02-12 13:11:00,,,,,,,,,0.8928571428571175,2024-02-12 15:59:00,none,,False,-1.7857,0.0
val,PSIX,2024-02-14 09:45:00,0.0,2.01,2024-02-14 10:07:00,,,,,,,,,9.452736318407972,2024-02-14 15:53:00,none,,False,0.0,0.0
val,BRLS,2024-02-14 09:45:00,-1.6788,8.8,2024-02-14 10:28:00,,,,,,,,,1.1295454545454442,2024-02-14 14:26:00,none,,False,-1.6788,0.0
val,ADMQ,2024-02-12 13:07:15,-5.2224,0.0517,2024-02-12 13:34:00,,,,,,,,,1.3539651837524147,2024-02-12 15:44:00,none,,False,-5.2224,0.0
val,MRCY,2024-02-13 09:45:00,0.9584,30.26,2024-02-13 09:45:00,-1.7184401850627973,2024-02-13 10:07:00,-0.8592200925313986,2024-02-13 10:28:00,1.0905485789821423,2024-02-13 11:04:00,0.26437541308657053,2024-02-13 12:17:00,-0.6609385327164707,2024-02-13 15:59:00,none,,False,0.9584,0.0
val,PLCE,2024-02-14 09:45:00,21.310095999999994,13.955,2024-02-14 09:45:00,1.3256897169473314,2024-02-14 10:00:00,-0.9673951988534601,2024-02-14 10:15:00,-1.898960945897532,2024-02-14 10:45:00,1.7914725904693674,2024-02-14 11:45:00,3.977069150841994,2024-02-14 15:59:00,none,,False,21.310095999999994,0.0
val,PEPG,2024-02-14 09:45:00,4.2868,14.0,2024-02-14 09:48:00,0.3214285714285614,2024-02-14 11:12:00,-0.7857142857142785,2024-02-14 13:23:00,-2.0514285714285707,2024-02-14 15:18:00,,,-3.3571428571428585,2024-02-14 15:59:00,none,,False,4.2868,0.0
val,RRBI,2024-02-13 09:45:00,4.4422,51.0,2024-02-13 10:10:00,-1.843137254901961,2024-02-13 13:52:00,-3.882352941176459,2024-02-13 15:52:00,,,,,-3.019607843137251,2024-02-13 15:59:00,none,,False,4.4422,0.0
val,LNC,2024-02-13 09:45:00,1.5281,27.0,2024-02-13 09:45:00,-1.4444444444444482,2024-02-13 10:00:00,-2.1296296296296258,2024-02-13 10:15:00,-0.92592592592593,2024-02-13 10:45:00,0.1481481481481417,2024-02-13 11:45:00,-0.6296296296296355,2024-02-13 15:59:00,none,,False,1.5281,0.0
val,LUMN,2024-02-13 09:45:00,-1.8519,1.72,2024-02-13 09:45:00,-2.3255813953488413,2024-02-13 10:00:00,-2.9069767441860517,2024-02-13 10:15:00,-2.3255813953488413,2024-02-13 10:45:00,-4.069767441860472,2024-02-13 11:45:00,-6.104651162790697,2024-02-13 15:59:00,none,,False,-1.8519,0.0
val,EG,2024-02-13 09:45:00,-0.0566,370.78,2024-02-13 09:45:00,-0.15642699174712726,2024-02-13 10:00:00,-0.4908571120340932,2024-02-13 10:15:00,-1.6343923620475653,2024-02-13 10:47:00,-0.8320297750687655,2024-02-13 11:57:00,-0.6661632234748249,2024-02-13 15:59:00,none,,False,-0.0566,0.0
val,VFC,2024-02-12 09:45:00,-0.5745,16.57,2024-02-12 09:45:00,2.5347012673506253,2024-02-12 10:00:00,1.8105009052504561,2024-02-12 10:15:00,3.0778515389257466,2024-02-12 10:45:00,3.590826795413382,2024-02-12 11:45:00,5.250452625226321,2024-02-12 15:59:00,none,,False,-0.5745,0.0
val,TPL,2024-02-12 11:37:00,-2.8513,164.21,2024-02-12 12:23:00,,,,,,,,,-0.232750745995991,2024-02-12 15:59:00,none,,False,-2.8513,0.0
val,AMCR,2024-02-13 15:38:05,1.3016,44.175,2024-02-13 15:39:00,0.11318619128466434,2024-02-13 15:54:00,,,,,,,0.5093378607809784,2024-02-13 15:59:00,none,,False,1.3016,0.0
val,CIZN,2024-02-12 09:45:00,-0.641,7.871,2024-02-12 10:00:00,,,,,,,,,-0.9020454834201552,2024-02-12 15:40:00,none,,False,-0.641,0.0
val,TLYS,2024-02-14 09:45:00,0.7958,7.5115,2024-02-14 09:55:00,-0.08653398122878686,2024-02-14 11:56:00,-0.48592158690008436,2024-02-14 14:13:00,,,,,0.24628902349730364,2024-02-14 15:59:00,none,,False,0.7958,0.0
val,RJF,2024-02-13 09:45:00,1.549,116.01,2024-02-13 09:45:00,-0.24997845013361442,2024-02-13 10:00:00,-0.6033962589432007,2024-02-13 10:16:00,-0.8447547625204721,2024-02-13 10:47:00,0.10343935867596077,2024-02-13 11:52:00,-0.9481941211964551,2024-02-13 15:59:00,none,,False,1.549,0.0
val,HBT,2024-02-13 09:45:00,3.1233,19.46,2024-02-13 10:58:00,-0.6166495375128478,2024-02-13 12:52:00,-2.672147995888996,2024-02-13 14:55:00,,,,,-2.9290853031860187,2024-02-13 15:59:00,none,,False,3.1233,0.0
val,BPRN,2024-02-13 10:46:39,3.4273,31.9,2024-02-13 11:03:00,-2.1003134796238165,2024-02-13 15:26:00,,,,,,,-1.7868338557993746,2024-02-13 15:59:00,none,,False,3.4273,0.0
val,CSBB,2024-02-13 12:50:04,1.2947,39.38,2024-02-13 14:12:00,,,,,,,,,0.0507872016251909,2024-02-13 14:45:00,none,,False,1.2947,0.0
val,TPL,2024-02-13 11:54:39,0.8522,158.4989,2024-02-13 12:30:00,,,,,,,,,-0.9330664124482801,2024-02-13 15:59:00,none,,False,0.8522,0.0
val,VRNS,2024-02-13 09:45:00,3.1618,48.43,2024-02-13 09:45:00,1.0943629981416514,2024-02-13 10:01:00,0.5678298575263252,2024-02-13 10:16:00,0.7743134420813647,2024-02-13 10:46:00,1.8377039025397446,2024-02-13 11:47:00,-0.10324179227750863,2024-02-13 15:59:00,none,,False,3.1618,0.0
val,RXST,2024-02-16 09:45:00,1.6015,56.565,2024-02-16 09:45:00,-1.5468929550075172,2024-02-16 10:01:00,-1.2463537523203394,2024-02-16 10:20:00,-1.882789710951993,2024-02-16 11:18:00,-1.04304782109077,2024-02-16 12:56:00,-2.9258375320427854,2024-02-16 15:59:00,none,,False,1.6015,0.0
val,PMNT,2024-02-15 09:45:00,-5.1327,5.6,2024-02-15 09:58:00,,,,,,,,,-1.4285714285714346,2024-02-15 15:59:00,none,,False,-5.1327,0.0
val,CTLP,2024-02-14 09:45:00,6.8702,6.53,2024-02-14 09:45:00,0.45941807044409533,2024-02-14 10:03:00,0.45941807044409533,2024-02-14 10:22:00,0.45941807044409533,2024-02-14 11:08:00,-0.22970903522205877,2024-02-14 13:32:00,-0.6125574272588086,2024-02-14 15:59:00,none,,False,6.8702,0.0
val,WDFC,2024-02-14 09:45:00,0.7687,262.8,2024-02-14 10:06:00,0.5517503805174906,2024-02-14 11:58:00,0.2073820395738224,2024-02-14 12:48:00,0.15601217656011634,2024-02-14 14:44:00,,,-0.11796042617960856,2024-02-14 15:59:00,none,,False,0.7687,0.0
val,MLYS,2024-02-15 09:45:00,3.3378,15.02,2024-02-15 09:49:00,0.43275632490014093,2024-02-15 10:15:00,-0.1997336884154377,2024-02-15 10:43:00,-0.3994673768308865,2024-02-15 11:48:00,-0.23302263648469212,2024-02-15 14:05:00,-0.3994673768308865,2024-02-15 15:59:00,none,,False,3.3378,0.0
val,GPRE,2024-02-15 09:45:00,-3.1526,24.01,2024-02-15 09:45:00,-0.687213660974606,2024-02-15 10:00:00,-0.2915451895043719,2024-02-15 10:15:00,-1.2078300708038392,2024-02-15 10:46:00,-1.7180341524364873,2024-02-15 11:47:00,-0.8746355685131268,2024-02-15 15:59:00,none,,False,-3.1526,0.0
val,EMBC,2024-02-13 09:45:00,2.0351,14.68,2024-02-13 09:47:00,-0.8855585831062607,2024-02-13 10:07:00,-3.3378746594005415,2024-02-13 10:24:00,-3.474114441416898,2024-02-13 10:54:00,-2.7247956403269824,2024-02-13 12:02:00,-2.9291553133514947,2024-02-13 15:59:00,none,,False,2.0351,0.0
val,KYTX,2024-02-14 09:45:00,-0.4684,30.1989,2024-02-14 09:45:00,-1.4864779842974407,2024-02-14 10:11:00,-0.8904297838662978,2024-02-14 10:43:00,-2.6454605962468847,2024-02-14 12:09:00,-3.109053641026649,2024-02-14 13:54:00,-1.0559987284305072,2024-02-14 15:59:00,none,,False,-0.4684,0.0
val,EG,2024-02-14 09:45:00,0.9002,368.345,2024-02-14 09:45:00,-0.08823249942310207,2024-02-14 10:04:00,-0.11673838385209967,2024-02-14 10:20:00,0.3099539833579801,2024-02-14 10:53:00,0.44387734325157524,2024-02-14 12:14:00,0.7750885718551759,2024-02-14 15:59:00,none,,False,0.9002,0.0
val,TNYA,2024-02-15 09:45:00,9.3426,5.9,2024-02-15 09:47:00,0.6779661016949268,2024-02-15 10:02:00,-1.1864406779661052,2024-02-15 10:19:00,-4.152542372881363,2024-02-15 11:02:00,-4.067796610169494,2024-02-15 12:14:00,-2.033898305084747,2024-02-15 15:59:00,none,,False,9.3426,0.0
val,ROK,2024-02-13 09:45:00,2.0206,275.48,2024-02-13 09:45:00,-0.5154639175257825,2024-02-13 10:00:00,-0.16698126905765331,2024-02-13 10:16:00,0.64251488311311,2024-02-13 10:48:00,1.1343836213155267,2024-02-13 11:55:00,1.0527080005807932,2024-02-13 15:59:00,none,,False,2.0206,0.0
val,BX,2024-02-15 09:45:00,-1.8119,130.02,2024-02-15 09:45:00,0.2461159821565806,2024-02-15 10:00:00,0.07691124442392727,2024-02-15 10:15:00,-0.3076449776957424,2024-02-15 10:45:00,-0.37463467158898034,2024-02-15 11:45:00,0.16920473773265332,2024-02-15 15:59:00,none,,False,-1.8119,0.0
val,RMCF,2024-02-15 09:45:00,-0.4796,4.1869,2024-02-15 09:46:00,,,,,,,,,-0.4036399245264888,2024-02-15 15:59:00,none,,False,-0.4796,0.0
val,RVP,2024-02-13 12:27:21,2.459,1.22,2024-02-13 12:28:00,-1.6393442622950838,2024-02-13 14:42:00,-2.049180327868849,2024-02-13 15:45:00,,,,,-2.4590163934426257,2024-02-13 15:59:00,none,,False,2.459,0.0
val,LCNB,2024-02-14 09:45:00,2.6667,13.8001,2024-02-14 11:05:00,1.4485402279693638,2024-02-14 12:55:00,,,,,,,3.2601213034688215,2024-02-14 15:57:00,none,,False,2.6667,0.0
val,NGL,2024-02-15 09:45:00,0.8666,5.8599,2024-02-15 09:45:00,-0.1518797249099757,2024-02-15 10:12:00,-0.7662246796020233,2024-02-15 10:48:00,-0.7491595419717001,2024-02-15 11:57:00,-1.1075274322087325,2024-02-15 14:39:00,-1.5341558729671134,2024-02-15 15:59:00,none,,False,0.8666,0.0
val,CTBI,2024-02-14 10:32:40,4.0152,39.26,2024-02-14 10:37:00,-0.2037697401935823,2024-02-14 12:39:00,0.4966887417218624,2024-02-14 15:43:00,,,,,0.8914926133469114,2024-02-14 15:59:00,none,,False,4.0152,0.0
val,USCB,2024-02-15 09:45:00,0.3518,11.01,2024-02-15 10:11:00,,,,,,,,,3.3605812897366194,2024-02-15 15:54:00,none,,False,0.3518,0.0
val,XNCR,2024-02-16 09:45:00,-2.6915,21.486,2024-02-16 09:45:00,0.11170064227870036,2024-02-16 10:00:00,0.8563715908033176,2024-02-16 10:16:00,1.5079586707623438,2024-02-16 10:50:00,5.045145676254292,2024-02-16 12:01:00,12.49185516150051,2024-02-16 15:59:00,none,,False,-2.6915,0.0
val,TELO,2024-02-16 09:45:00,-0.2217,7.6934,2024-02-16 09:47:00,16.24899264304469,2024-02-16 10:48:00,16.918397587542565,2024-02-16 11:11:00,14.58522889749656,2024-02-16 14:42:00,,,17.243351444094944,2024-02-16 15:57:00,none,,False,-0.2217,0.0
val,TCBI,2024-02-16 09:45:00,-0.3862,59.605,2024-02-16 09:47:00,0.9646841707910525,2024-02-16 10:05:00,0.8136901266672325,2024-02-16 10:21:00,0.5200905964264813,2024-02-16 10:58:00,0.8807985907222537,2024-02-16 12:23:00,-0.09227413807566531,2024-02-16 15:59:00,none,,False,-0.3862,0.0
val,VFC,2024-02-14 09:45:00,-0.8721,16.75,2024-02-14 09:45:00,0.23880597014924732,2024-02-14 10:00:00,0.05970149253731183,2024-02-14 10:15:00,-0.08955223880597885,2024-02-14 10:45:00,0.6567164179104523,2024-02-14 11:45:00,2.656716417910454,2024-02-14 15:59:00,none,,False,-0.8721,0.0
val,RRBI,2024-02-15 09:45:00,-0.9867,51.3,2024-02-15 09:45:00,-0.21442495126705596,2024-02-15 10:53:00,,,,,,,0.7407407407407529,2024-02-15 15:59:00,none,,False,-0.9867,0.0
val,ASYS,2024-02-16 09:45:00,-7.4267,4.7962,2024-02-16 09:49:00,-2.214252950252271,2024-02-16 11:06:00,-4.507735290438253,2024-02-16 12:16:00,-3.777990909469986,2024-02-16 15:20:00,,,-4.716233685000615,2024-02-16 15:59:00,none,,False,-7.4267,0.0
val,RGCO,2024-02-14 14:11:54,3.4483,18.6,2024-02-14 14:13:00,,,,,,,,,0.954838709677408,2024-02-14 15:37:00,none,,False,3.4483,0.0
val,RBB,2024-02-15 09:45:00,-2.2174,18.29,2024-02-15 09:47:00,0.874794969928927,2024-02-15 13:40:00,1.1481683980317126,2024-02-15 14:20:00,0.874794969928927,2024-02-15 15:56:00,,,0.9294696555494975,2024-02-15 15:59:00,none,,False,-2.2174,0.0
val,AZTR,2024-02-16 09:45:00,9.0522,48.393,2024-02-16 09:45:00,15.60349637344245,2024-02-16 10:00:00,7.470088649184814,2024-02-16 10:15:00,8.585952513793327,2024-02-16 10:45:00,7.054739321802739,2024-02-16 11:45:00,3.4219825181327934,2024-02-16 15:59:00,none,,False,9.0522,0.0
val,HAIN,2024-02-15 09:45:00,-0.666,9.74,2024-02-15 09:45:00,-0.2053388090349051,2024-02-15 10:00:00,-0.10266940451745254,2024-02-15 10:15:00,-1.0266940451745366,2024-02-15 10:48:00,-0.4106776180698213,2024-02-15 12:05:00,0.5133470225872516,2024-02-15 15:59:00,none,,False,-0.666,0.0
val,WT,2024-02-14 09:45:00,-1.0169,7.37,2024-02-14 09:45:00,0.16553595658073128,2024-02-14 10:00:00,0.2035278154681075,2024-02-14 10:16:00,-0.47489823609226933,2024-02-14 10:50:00,-0.4070556309362261,2024-02-14 12:02:00,0.27137042062415073,2024-02-14 15:59:00,none,,False,-1.0169,0.0
val,OVLY,2024-02-13 13:07:30,-0.157,25.48,2024-02-13 14:00:00,,,,,,,,,-4.51334379905809,2024-02-13 15:59:00,none,,False,-0.157,0.0
val,TRST,2024-02-16 09:45:00,-2.0724,28.47,2024-02-16 09:52:00,-0.6673691605198373,2024-02-16 10:52:00,-0.26343519494204104,2024-02-16 14:02:00,,,,,-0.4917456972251544,2024-02-16 15:59:00,none,,False,-2.0724,0.0
