segment,k,n,sum_ret,avg_ret,win_rate,n_stopped
Other_small_low,3.5,110,89.84653730237292,0.8167867027488448,53.63636363636364,1
Other_small_low,3.75,110,113.75790000000002,1.0341627272727274,54.54545454545454,0
Other_small_low,4.0,110,113.75790000000002,1.0341627272727274,54.54545454545454,0
Tech_large_low,none,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_large_low,0.5,29,43.80360013011115,1.5104689700038327,55.172413793103445,10
Tech_large_low,0.75,29,43.56431236428244,1.5022176677338774,58.620689655172406,8
Tech_large_low,1.0,29,58.0815677271227,2.0028126802456105,65.51724137931035,4
Tech_large_low,1.25,29,51.30063465890338,1.768987402031151,65.51724137931035,4
Tech_large_low,1.5,29,50.35527324836107,1.736388732702106,65.51724137931035,3
Tech_large_low,1.75,29,44.96665212308791,1.5505742111409624,65.51724137931035,3
Tech_large_low,2.0,29,40.7979025857217,1.4068242270938518,65.51724137931035,2
Tech_large_low,2.25,29,38.204094249895064,1.317382560341209,65.51724137931035,1
Tech_large_low,2.5,29,36.55845227766119,1.2606362854365927,65.51724137931035,1
Tech_large_low,2.75,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_large_low,3.0,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_large_low,3.25,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_large_low,3.5,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_large_low,3.75,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_large_low,4.0,29,37.45927200000001,1.291699034482759,65.51724137931035,0
Tech_micro_high,none,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,0.5,41,135.55395702498927,3.306194073780226,46.34146341463415,19
Tech_micro_high,0.75,41,178.92792686126467,4.3640957771040165,58.536585365853654,12
Tech_micro_high,1.0,41,180.5701766652581,4.404150650372149,65.85365853658537,9
Tech_micro_high,1.25,41,188.7513935322608,4.603692525177093,65.85365853658537,6
Tech_micro_high,1.5,41,252.91694570320874,6.168705992761189,70.73170731707317,3
Tech_micro_high,1.75,41,248.9993533204102,6.073154959034395,70.73170731707317,3
Tech_micro_high,2.0,41,255.99605166205373,6.243806138098871,73.17073170731707,2
Tech_micro_high,2.25,41,270.3325745009667,6.593477426852846,75.60975609756098,1
Tech_micro_high,2.5,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,2.75,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,3.0,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,3.25,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,3.5,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,3.75,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_high,4.0,41,272.347372,6.642618829268293,75.60975609756098,0
Tech_micro_low,none,43,51.2809,1.1925790697674419,55.81395348837209,0
Tech_micro_low,0.5,43,38.79638298879679,0.9022414648557394,41.86046511627907,21
Tech_micro_low,0.75,43,52.7879291406892,1.2276262590857954,51.162790697674424,15
Tech_micro_low,1.0,43,63.35819115477098,1.4734463059249066,55.81395348837209,8
Tech_micro_low,1.25,43,53.24183894346372,1.2381823010107842,55.81395348837209,8
Tech_micro_low,1.5,43,50.69048707351672,1.178848536593412,55.81395348837209,5
Tech_micro_low,1.75,43,44.2664015857695,1.029451199669058,55.81395348837209,5
Tech_micro_low,2.0,43,44.581258887154334,1.0367734624919613,55.81395348837209,4
Tech_micro_low,2.25,43,49.24364364970049,1.1452010151093137,55.81395348837209,3
Tech_micro_low,2.5,43,48.54660624740923,1.1289908429630053,55.81395348837209,2
Tech_micro_low,2.75,43,46.55292687215015,1.0826262063290732,55.81395348837209,2
Tech_micro_low,3.0,43,48.99262186074192,1.1393632990870215,55.81395348837209,1
Tech_micro_low,3.25,43,48.035057015803744,1.1170943492047383,55.81395348837209,1
Tech_micro_low,3.5,43,47.07749217086557,1.094825399322455,55.81395348837209,1
Tech_micro_low,3.75,43,51.2809,1.1925790697674419,55.81395348837209,0
Tech_micro_low,4.0,43,51.2809,1.1925790697674419,55.81395348837209,0
Tech_small_high,none,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,0.5,35,28.729608481786777,0.8208459566224793,34.285714285714285,22
Tech_small_high,0.75,35,61.83875933562832,1.7668216953036662,51.42857142857142,14
Tech_small_high,1.0,35,84.1302421039858,2.4037212029710227,54.285714285714285,8
Tech_small_high,1.25,35,86.05749248396882,2.4587854995419662,57.14285714285714,6
Tech_small_high,1.5,35,124.54376524092952,3.558393292597986,60.0,1
Tech_small_high,1.75,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,2.0,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,2.25,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,2.5,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,2.75,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,3.0,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,3.25,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,3.5,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,3.75,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_high,4.0,35,125.22330000000001,3.5778085714285717,60.0,0
Tech_small_low,none,80,154.674172,1.93342715,58.75,0
Tech_small_low,0.5,80,20.946307171476363,0.26182883964345455,37.5,43
Tech_small_low,0.75,80,34.37824553946693,0.4297280692433366,45.0,29
Tech_small_low,1.0,80,71.73942675012644,0.8967428343765805,51.24999999999999,16
Tech_small_low,1.25,80,103.28555435369165,1.2910694294211456,55.00000000000001,11
Tech_small_low,1.5,80,105.65121061384052,1.3206401326730064,56.25,9
Tech_small_low,1.75,80,132.263397981235,1.6532924747654374,57.49999999999999,5
Tech_small_low,2.0,80,135.48947888538214,1.6936184860672767,57.49999999999999,3
Tech_small_low,2.25,80,143.54221840665707,1.7942777300832133,58.75,2
Tech_small_low,2.5,80,148.250247348717,1.8531280918589625,58.75,1
Tech_small_low,2.75,80,154.674172,1.93342715,58.75,0
Tech_small_low,3.0,80,154.674172,1.93342715,58.75,0
Tech_small_low,3.25,80,154.674172,1.93342715,58.75,0
Tech_small_low,3.5,80,154.674172,1.93342715,58.75,0
Tech_small_low,3.75,80,154.674172,1.93342715,58.75,0
Tech_small_low,4.0,80,154.674172,1.93342715,58.75,0
