candidate,arm_gain_pct,trail_drawdown_pct,reentry_mode,val_n_trades,val_n_stopped,val_stop_rate_pct,val_n_reentered,val_reentry_rate_among_stopped_pct,val_baseline_mean_ret_pct,val_strategy_mean_ret_pct,val_delta_mean_ret_pct,val_baseline_win_rate_pct,val_strategy_win_rate_pct,val_delta_win_rate_pct,test_n_trades,test_n_stopped,test_stop_rate_pct,test_n_reentered,test_reentry_rate_among_stopped_pct,test_baseline_mean_ret_pct,test_strategy_mean_ret_pct,test_delta_mean_ret_pct,test_baseline_win_rate_pct,test_strategy_win_rate_pct,test_delta_win_rate_pct
trail_after_0.5_dd_1_reclaim_peak_else_out,0.5,1.0,reclaim_peak_else_out,786,680,86.51399491094148,521,76.61764705882354,1.2549369312977097,0.08179595370283457,-1.1731409775948751,54.19847328244275,49.36386768447837,-4.8346055979643765,741,666,89.87854251012146,502,75.37537537537537,1.254448620782726,0.33165323889682974,-0.9227953818858962,52.4966261808367,48.043184885290145,-4.453441295546554
trail_after_2_dd_1.5_reclaim_peak_else_out,2.0,1.5,reclaim_peak_else_out,786,532,67.68447837150127,379,71.2406015037594,1.2549369312977097,0.04362335150831926,-1.2113135797893904,54.19847328244275,54.07124681933843,-0.1272264631043214,741,527,71.12010796221323,355,67.36242884250474,1.254448620782726,0.4041550865990788,-0.8502935341836471,52.4966261808367,54.25101214574899,1.754385964912288
trail_after_1_dd_1_reclaim_peak_else_out,1.0,1.0,reclaim_peak_else_out,786,619,78.7531806615776,476,76.89822294022616,1.2549369312977097,0.03392140472112177,-1.2210155265765879,54.19847328244275,52.035623409669206,-2.162849872773542,741,622,83.94062078272604,466,74.91961414790997,1.254448620782726,0.36812712553448124,-0.8863214952482447,52.4966261808367,51.14709851551957,-1.349527665317126
trail_after_0.5_dd_2_reclaim_peak_else_close,0.5,2.0,reclaim_peak_else_close,786,648,82.44274809160305,648,100.0,1.2549369312977097,0.023769092588792017,-1.2311678387089176,54.19847328244275,47.96437659033079,-6.234096692111962,741,647,87.3144399460189,647,100.0,1.254448620782726,0.42742899042466115,-0.8270196303580648,52.4966261808367,50.607287449392715,-1.889338731443985
trail_after_1_dd_1.5_reclaim_peak_else_close,1.0,1.5,reclaim_peak_else_close,786,608,77.35368956743002,608,100.0,1.2549369312977097,0.010166829543363369,-1.2447701017543462,54.19847328244275,50.12722646310432,-4.071246819338427,741,616,83.13090418353576,616,100.0,1.254448620782726,0.45769306812254484,-0.796755552660181,52.4966261808367,52.766531713900136,0.26990553306343656
trail_after_1_dd_2_reclaim_peak_else_close,1.0,2.0,reclaim_peak_else_close,786,585,74.42748091603053,585,100.0,1.2549369312977097,-0.011813858010189393,-1.266750789307899,54.19847328244275,48.72773536895674,-5.470737913486005,741,604,81.5114709851552,604,100.0,1.254448620782726,0.3368384082363819,-0.917610212546344,52.4966261808367,50.877192982456144,-1.6194331983805554
trail_after_0.5_dd_1.5_reclaim_peak_else_out,0.5,1.5,reclaim_peak_else_out,786,670,85.24173027989822,476,71.04477611940298,1.2549369312977097,-0.09250799207259326,-1.347444923370303,54.19847328244275,46.31043256997455,-7.888040712468197,741,660,89.06882591093117,456,69.0909090909091,1.254448620782726,0.20134378753081913,-1.0531048332519068,52.4966261808367,47.09851551956815,-5.3981106612685466
trail_after_1_dd_1.5_reclaim_peak_else_out,1.0,1.5,reclaim_peak_else_out,786,608,77.35368956743002,436,71.71052631578947,1.2549369312977097,-0.13695622673853727,-1.391893158036247,54.19847328244275,48.98218829516539,-5.216284987277355,741,616,83.13090418353576,427,69.31818181818183,1.254448620782726,0.20941965611743557,-1.0450289646652904,52.4966261808367,48.852901484480434,-3.6437246963562657
trail_after_1_dd_2_reclaim_peak_else_out,1.0,2.0,reclaim_peak_else_out,786,585,74.42748091603053,391,66.83760683760683,1.2549369312977097,-0.14469837019101162,-1.3996353014887213,54.19847328244275,46.31043256997455,-7.888040712468197,741,604,81.5114709851552,389,64.40397350993378,1.254448620782726,0.0903890152811289,-1.164059605501597,52.4966261808367,46.82860998650472,-5.668016194331976
trail_after_0.5_dd_2_reclaim_peak_else_out,0.5,2.0,reclaim_peak_else_out,786,648,82.44274809160305,432,66.66666666666666,1.2549369312977097,-0.16096651639468784,-1.4159034476923975,54.19847328244275,44.274809160305345,-9.923664122137403,741,647,87.3144399460189,407,62.90571870170015,1.254448620782726,0.14457942127887694,-1.109869199503849,52.4966261808367,46.01889338731444,-6.477732793522257
