event_key,ticker,trade_date,buy_price,pred_mean4,estimated_decile_score,prev_close_day,prev_close,trade_open,overnight_gap_pct,buy_open_slippage_pct,tplus2_close_day,tplus2_close,return_from_buyprice_to_tplus2_close_pct
PRPL|2023-06-02,PRPL,2023-06-02,3.12,0.736316514057928,0.9050215510159482,2023-06-01,2.91,2.95,1.3745704467353903,5.762711864406778,2023-06-06,2.96,-5.128205128205132
BARK|2023-06-05,BARK,2023-06-05,1.095,1.1570372183189446,0.9619958767127514,2023-06-02,1.14,1.13,-0.8771929824561431,-3.0973451327433565,2023-06-07,1.08,-1.3698630136986245
HCWB|2023-06-08,HCWB,2023-06-08,86.0,0.6710562967651854,0.8866541872447797,2023-06-07,83.524,88.0,5.358938748144237,-2.2727272727272707,2023-06-12,84.4,-1.8604651162790642
VRME|2023-06-09,VRME,2023-06-09,1.42,1.0048010279032236,0.948877233108986,2023-06-08,1.46,1.4,-4.109589041095896,1.4285714285714235,2023-06-13,1.42,0.0
CETXP|2023-06-12,CETXP,2023-06-12,0.7403,1.4188779064404824,0.977275935834868,2023-06-09,0.5583,0.5596,0.2328497223714754,32.290922087205146,2023-06-14,0.757,2.2558422261245603
LFMD|2023-06-13,LFMD,2023-06-13,3.07,0.7112163604118084,0.8982208262423622,2023-06-12,2.63,2.64,0.38022813688214363,16.287878787878785,2023-06-15,3.23,5.211726384364823
TLLTF|2023-06-13,TLLTF,2023-06-13,0.029,1.0815437774393286,0.9561226890491442,2023-06-12,0.03745,0.04,6.809078771695609,-27.500000000000004,2023-06-15,0.0283,-2.4137931034482807
WYY|2023-06-15,WYY,2023-06-15,1.9171,0.609619624311076,0.8701348808943155,2023-06-14,1.89,1.91,1.0582010582010692,0.3717277486910975,2023-06-20,1.86,-2.978457044494287
LXRX|2023-06-20,LXRX,2023-06-20,2.35,0.6951057873488471,0.8936279522869202,2023-06-16,2.42,2.41,-0.4132231404958553,-2.4896265560165998,2023-06-22,2.32,-1.276595744680864
LXRX|2023-06-22,LXRX,2023-06-22,2.44,0.6193401620254888,0.8727206818342039,2023-06-21,2.3,2.31,0.43478260869567187,5.627705627705626,2023-06-26,2.17,-11.065573770491799
DMAC|2023-06-23,DMAC,2023-06-23,4.28,0.6304221192236882,0.8758065323206422,2023-06-22,4.05,4.05,0.0,5.679012345679024,2023-06-27,4.25,-0.7009345794392607
LBSR|2023-07-12,LBSR,2023-07-12,0.0425,0.7172901548693399,0.8999695238768578,2023-07-11,0.0449,0.0413,-8.01781737193764,2.9055690072639306,2023-07-14,0.0425,0.0
AIM|2023-07-17,AIM,2023-07-17,0.6393,1.3680675819005554,0.9754387185331024,2023-07-14,0.5937,0.5934,-0.050530570995444,7.735085945399378,2023-07-19,0.6926,8.337243860472388
ANIX|2023-07-20,ANIX,2023-07-20,3.63,0.6993974388662026,0.8948238968946217,2023-07-19,3.86,3.89,0.7772020725388629,-6.683804627249367,2023-07-24,3.75,3.3057851239669533
BTTX|2023-07-27,BTTX,2023-07-27,0.73,1.0221199646205867,0.9506831541954784,2023-07-26,0.648,0.6501,0.3240740740740655,12.290416858944763,2023-07-31,0.7465,2.2602739726027554
QNCX|2023-08-08,QNCX,2023-08-08,1.2316,0.8558834150949678,0.931294598324088,2023-08-07,1.21,1.23,1.6528925619834656,0.13008130081300084,2023-08-10,1.24,0.6820396232543047
FTEK|2023-08-11,FTEK,2023-08-11,1.16,0.804616309955495,0.9216091577442572,2023-08-10,1.16,1.18,1.724137931034475,-1.6949152542372947,2023-08-15,1.14,-1.7241379310344862
THMG|2023-08-11,THMG,2023-08-11,0.042,0.7890267156528709,0.9178058934994726,2023-08-09,0.03415,0.044,28.843338213762813,-4.545454545454531,2023-08-16,0.046876,11.609523809523804
NEPH|2023-08-14,NEPH,2023-08-14,1.597,0.7254873013634837,0.9021484128258146,2023-08-11,1.5,1.5264,1.760000000000006,4.625262054507329,2023-08-16,1.59,-0.4383218534752542
AIRG|2023-08-15,AIRG,2023-08-15,4.2,0.6914278242616685,0.8926030228154455,2023-08-14,4.15,4.17,0.48192771084336616,0.7194244604316502,2023-08-17,4.15,-1.1904761904761862
HGBL|2023-08-15,HGBL,2023-08-15,3.24,0.6941707434639027,0.8933673857689628,2023-08-14,3.12,3.21,2.8846153846153744,0.9345794392523477,2023-08-17,3.06,-5.555555555555558
OSS|2023-08-16,OSS,2023-08-16,1.81,1.2610086326662278,0.9700135658459336,2023-08-15,1.77,1.8,1.6949152542372836,0.5555555555555536,2023-08-18,1.77,-2.209944751381221
TSHA|2023-08-16,TSHA,2023-08-16,2.0401,0.8260389591571087,0.9262192132269794,2023-08-15,2.18,1.95,-10.550458715596333,4.620512820512812,2023-08-18,1.92,-5.886966325180132
CNVS|2023-08-17,CNVS,2023-08-17,1.18,1.2724798991715618,0.9706161499745584,2023-08-16,1.03,1.02,-0.9708737864077666,15.68627450980391,2023-08-21,1.2,1.6949152542372836
TLLTF|2023-08-17,TLLTF,2023-08-17,0.025,1.423629140741559,0.977447732609278,2023-08-16,0.025,0.0277,10.799999999999986,-9.747292418772558,2023-08-21,0.0275,9.999999999999986
REKR|2023-08-18,REKR,2023-08-18,3.463,0.8345515345975287,0.9276941920027244,2023-08-17,3.04,3.0,-1.3157894736842146,15.433333333333344,2023-08-22,3.4,-1.8192318798729512
