decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.35,0.2041743162457638,582,370.92779156776015,-26.174903378846192,53.09278350515464,1.1971293305374726,7.111251363589301,0.16834299187720442,0.32183789602981083,-12.365669712820154,357.84033987833703,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.355,0.21032222895568325,582,370.92779156776015,-26.174903378846192,53.09278350515464,1.1971293305374726,7.111251363589301,0.16834299187720442,0.32183789602981083,-12.365669712820154,357.84033987833703,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.36,0.21533108627457295,580,366.10171832858225,-26.17490337884625,53.103448275862064,1.1653620153436222,7.126607541418285,0.16352268713701335,0.31106892121858126,-12.584988056412103,353.01426663915913,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.365,0.2206797152889167,580,366.10171832858225,-26.17490337884625,53.103448275862064,1.1653620153436222,7.126607541418285,0.16352268713701335,0.31106892121858126,-12.584988056412103,353.01426663915913,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.37,0.22596801086506385,580,366.10171832858225,-26.17490337884625,53.103448275862064,1.1653620153436222,7.126607541418285,0.16352268713701335,0.31106892121858126,-12.584988056412103,353.01426663915913,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.375,0.23065079070008426,582,377.7250809426044,-24.411704198441686,52.57731958762887,1.1722342669155184,7.105618505524428,0.16497286844264683,0.31612154228700357,-12.365669712820154,365.51922884338353,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.38,0.2371253939031124,578,377.7002864812508,-24.411704198441775,53.28719723183391,1.2700187212929124,7.141968695187445,0.17782473929754183,0.34203926506063903,-12.444493203797007,365.49443438202997,580,358.8142629661577,-16.461550443326868,50.0,1.2452005041198289,7.573170372945439,0.16442261863911192,0.3382126400910885,-12.51675148252343,350.5834877444943
0.385,0.24243207400006814,578,377.7002864812508,-24.411704198441775,53.28719723183391,1.2700187212929124,7.141968695187445,0.17782473929754183,0.34203926506063903,-12.444493203797007,365.49443438202997,580,358.8142629661577,-16.461550443326868,50.0,1.2452005041198289,7.573170372945439,0.16442261863911192,0.3382126400910885,-12.51675148252343,350.5834877444943
0.39,0.24768464048594077,578,377.7002864812508,-24.411704198441775,53.28719723183391,1.2700187212929124,7.141968695187445,0.17782473929754183,0.34203926506063903,-12.444493203797007,365.49443438202997,580,358.8142629661577,-16.461550443326868,50.0,1.2452005041198289,7.573170372945439,0.16442261863911192,0.3382126400910885,-12.51675148252343,350.5834877444943
0.395,0.2521698478525367,578,377.7002864812508,-24.411704198441775,53.28719723183391,1.2700187212929124,7.141968695187445,0.17782473929754183,0.34203926506063903,-12.444493203797007,365.49443438202997,580,358.8142629661577,-16.461550443326868,50.0,1.2452005041198289,7.573170372945439,0.16442261863911192,0.3382126400910885,-12.51675148252343,350.5834877444943
0.4,0.25767551015890444,577,395.30759071214334,-21.625634861376465,53.379549393414216,1.2737297684649913,7.147541097189951,0.17820530881113184,0.34289026396456307,-12.444493203797007,384.4947732814551,580,354.900573412054,-16.461550443326868,50.172413793103445,1.2281549776310008,7.549355891908739,0.1626834123620155,0.3332691202589383,-12.51675148252343,346.66979819039057
0.405,0.26320817183542644,586,413.927227484273,-21.625634861376387,53.242320819112635,1.2466282549010692,7.192258847137296,0.17332916979166557,0.3394484435972496,-12.28112936414263,403.1144100535848,580,354.900573412054,-16.461550443326868,50.172413793103445,1.2281549776310008,7.549355891908739,0.1626834123620155,0.3332691202589383,-12.51675148252343,346.66979819039057
0.41,0.26921279469273374,586,413.927227484273,-21.625634861376387,53.242320819112635,1.2466282549010692,7.192258847137296,0.17332916979166557,0.3394484435972496,-12.28112936414263,403.1144100535848,580,354.900573412054,-16.461550443326868,50.172413793103445,1.2281549776310008,7.549355891908739,0.1626834123620155,0.3332691202589383,-12.51675148252343,346.66979819039057
